Id,Weekly_Sales
14_22_2012-12-14,30265.885
14_22_2012-12-21,40020.527
14_22_2012-12-28,18356.098
14_22_2013-01-04,17899.26
14_22_2013-01-11,15533.789
14_22_2013-01-18,16372.075
14_22_2013-01-25,14094.443
14_22_2013-02-01,19822.02
14_22_2013-02-08,20786.465
14_22_2013-02-15,22118.78
14_22_2013-02-22,21218.234
14_22_2013-03-01,20851.885
14_22_2013-03-08,19179.389
14_22_2013-03-15,18215.674
14_22_2013-03-22,17186.59
14_22_2013-03-29,17504.29
14_22_2013-04-05,18028.396
14_22_2013-04-12,16525.557
14_22_2013-04-19,16811.605
14_22_2013-04-26,15528.914
14_22_2013-05-03,15899.202
14_22_2013-05-10,15823.354
14_22_2013-05-17,16218.354
14_22_2013-05-24,17086.111
14_22_2013-05-31,18365.357
14_22_2013-06-07,16758.746
14_22_2013-06-14,16974.303
14_22_2013-06-21,16679.848
14_22_2013-06-28,17523.852
14_22_2013-07-05,17787.305
14_22_2013-07-12,16560.416
14_22_2013-07-19,17093.428
14_22_2013-07-26,17004.979
14_23_2012-11-02,39140.53
14_23_2012-11-09,39854.61
14_23_2012-11-16,36288.297
14_23_2012-11-23,52541.617
14_23_2012-11-30,42258.977
14_23_2012-12-07,55545.26
14_23_2012-12-14,68815.664
14_23_2012-12-21,112008.65
14_23_2012-12-28,31744.709
14_23_2013-01-04,27359.473
14_23_2013-01-11,25917.635
14_23_2013-01-18,25739.355
14_23_2013-01-25,22673.322
14_23_2013-02-01,27835.146
14_23_2013-02-08,29525.125
14_23_2013-02-15,30143.688
14_23_2013-02-22,28346.625
14_23_2013-03-01,29096.906
14_23_2013-03-08,30347.525
14_23_2013-03-15,31724.531
14_23_2013-03-22,31195.322
14_23_2013-03-29,31860.979
14_23_2013-04-05,34396.094
14_23_2013-04-12,32381.895
14_23_2013-04-19,35798.87
14_23_2013-04-26,32687.148
14_23_2013-05-03,34586.97
14_23_2013-05-10,32141.895
14_23_2013-05-17,34284.07
14_23_2013-05-24,41657.594
14_23_2013-05-31,45236.17
14_23_2013-06-07,41510.17
14_23_2013-06-14,43862.227
14_23_2013-06-21,45002.74
14_23_2013-06-28,40111.297
14_23_2013-07-05,39472.832
14_23_2013-07-12,33413.21
14_23_2013-07-19,32496.553
14_23_2013-07-26,31009.545
14_24_2012-11-02,10391.59
14_24_2012-11-09,8518.139
14_24_2012-11-16,8085.9307
14_24_2012-11-23,17584.963
14_24_2012-11-30,11855.564
14_24_2012-12-07,15034.3125
14_24_2012-12-14,16471.172
14_24_2012-12-21,20720.465
14_24_2012-12-28,4793.605
14_24_2013-01-04,4412.771
14_24_2013-01-11,4273.661
14_24_2013-01-18,4667.9424
14_24_2013-01-25,3712.745
14_24_2013-02-01,6195.4175
14_24_2013-02-08,6973.4375
14_24_2013-02-15,7577.115
14_24_2013-02-22,7500.646
14_24_2013-03-01,7511.8667
14_24_2013-03-08,7921.4443
14_24_2013-03-15,9044.531
14_24_2013-03-22,8663.998
14_24_2013-03-29,8988.858
14_24_2013-04-05,10952.779
14_24_2013-04-12,8858.846
14_24_2013-04-19,9812.41
14_24_2013-04-26,8656.159
14_24_2013-05-03,8491.851
14_24_2013-05-10,7800.8237
14_24_2013-05-17,8805.384
14_24_2013-05-24,9868.897
14_24_2013-05-31,10166.347
14_24_2013-06-07,8769.25
14_24_2013-06-14,8019.3047
14_24_2013-06-21,7842.3765
14_24_2013-06-28,7773.81
14_24_2013-07-05,7152.979
14_24_2013-07-12,6574.528
14_24_2013-07-19,7060.512
14_24_2013-07-26,7316.986
14_25_2012-11-02,16381.193
14_25_2012-11-09,14813.905
14_25_2012-11-16,14063.525
14_25_2012-11-23,17164.271
14_25_2012-11-30,14086.754
14_25_2012-12-07,18206.412
14_25_2012-12-14,19539.047
14_25_2012-12-21,26196.553
14_25_2012-12-28,14016.483
14_25_2013-01-04,10876.047
14_25_2013-01-11,10051.901
14_25_2013-01-18,11158.512
14_25_2013-01-25,10352.258
14_25_2013-02-01,12298.222
14_25_2013-02-08,12928.724
14_25_2013-02-15,13288.676
14_25_2013-02-22,13241.133
14_25_2013-03-01,14029.302
14_25_2013-03-08,14562.574
14_25_2013-03-15,14339.709
14_25_2013-03-22,14646.692
14_25_2013-03-29,14949.299
14_25_2013-04-05,16092.723
14_25_2013-04-12,14632.292
14_25_2013-04-19,15411.81
14_25_2013-04-26,14312.01
14_25_2013-05-03,14903.891
14_25_2013-05-10,14496.39
14_25_2013-05-17,15081.664
14_25_2013-05-24,16274.285
14_25_2013-05-31,15802.523
14_25_2013-06-07,15123.865
14_25_2013-06-14,14508.3
14_25_2013-06-21,14174.222
14_25_2013-06-28,13603.119
14_25_2013-07-05,13189.108
14_25_2013-07-12,12222.138
14_25_2013-07-19,12076.001
14_25_2013-07-26,11321.252
14_26_2012-11-02,15321.972
14_26_2012-11-09,14600.425
14_26_2012-11-16,12776.618
14_26_2012-11-23,18202.406
14_26_2012-11-30,13548.448
14_26_2012-12-07,15901.053
14_26_2012-12-14,17432.871
14_26_2012-12-21,23066.436
14_26_2012-12-28,7284.016
14_26_2013-01-04,7101.119
14_26_2013-01-11,7150.7344
14_26_2013-01-18,7384.939
14_26_2013-01-25,5984.6865
14_26_2013-02-01,9869.37
14_26_2013-02-08,10604.955
14_26_2013-02-15,11131.665
14_26_2013-02-22,10832.223
14_26_2013-03-01,11860.825
14_26_2013-03-08,12394.133
14_26_2013-03-15,12554.353
14_26_2013-03-22,13530.412
14_26_2013-03-29,14603.499
14_26_2013-04-05,16305.882
14_26_2013-04-12,13219.072
14_26_2013-04-19,14216.794
14_26_2013-04-26,12759.002
14_26_2013-05-03,12446.581
14_26_2013-05-10,11919.078
14_26_2013-05-17,11745.103
14_26_2013-05-24,12408.211
14_26_2013-05-31,13157.163
14_26_2013-06-07,12304.973
14_26_2013-06-14,11357.077
14_26_2013-06-21,10390.825
14_26_2013-06-28,10259.939
14_26_2013-07-05,9169.325
14_26_2013-07-12,8535.071
14_26_2013-07-19,8143.4033
14_26_2013-07-26,7560.6016
14_27_2012-11-02,2921.1365
14_27_2012-11-09,3257.9321
14_27_2012-11-16,3151.3005
14_27_2012-11-23,2930.8762
14_27_2012-11-30,3388.214
14_27_2012-12-07,4562.427
14_27_2012-12-14,5503.2783
14_27_2012-12-21,9034.89
14_27_2012-12-28,3340.4126
14_27_2013-01-04,2543.424
14_27_2013-01-11,2582.9517
14_27_2013-01-18,2822.4468
14_27_2013-01-25,2471.4404
14_27_2013-02-01,2690.6548
14_27_2013-02-08,2848.9836
14_27_2013-02-15,3193.8816
14_27_2013-02-22,2625.8633
14_27_2013-03-01,2768.0232
14_27_2013-03-08,2763.9167
14_27_2013-03-15,2519.5527
14_27_2013-03-22,2292.612
14_27_2013-03-29,2444.2173
14_27_2013-04-05,2749.6555
14_27_2013-04-12,2512.2383
14_27_2013-04-19,2409.4946
14_27_2013-04-26,2145.4543
14_27_2013-05-03,2238.9949
14_27_2013-05-10,2176.3335
14_27_2013-05-17,2282.459
14_27_2013-05-24,2152.6057
14_27_2013-05-31,1958.4172
14_27_2013-06-07,2101.3896
14_27_2013-06-14,1971.8629
14_27_2013-06-21,1887.9004
14_27_2013-06-28,1742.8137
14_27_2013-07-05,1789.9261
14_27_2013-07-12,1831.6073
14_27_2013-07-19,1810.6583
14_27_2013-07-26,1744.0676
14_28_2012-11-02,1410.4752
14_28_2012-11-09,1352.4531
14_28_2012-11-16,1418.6044
14_28_2012-11-23,1516.6873
14_28_2012-11-30,1384.5857
14_28_2012-12-07,1791.0984
14_28_2012-12-14,2185.5962
14_28_2012-12-21,2342.109
14_28_2012-12-28,1208.6515
14_28_2013-01-04,1029.2754
14_28_2013-01-11,1102.6969
14_28_2013-01-18,1200.2511
14_28_2013-01-25,1091.5665
14_28_2013-02-01,1350.1072
14_28_2013-02-08,1353.7795
14_28_2013-02-15,1378.0314
14_28_2013-02-22,1246.8193
14_28_2013-03-01,1313.4087
14_28_2013-03-08,1281.1367
14_28_2013-03-15,1268.917
14_28_2013-03-22,1188.0696
14_28_2013-03-29,1247.3917
14_28_2013-04-05,1336.6327
14_28_2013-04-12,1317.3044
14_28_2013-04-19,1233.9796
14_28_2013-04-26,1172.4054
14_28_2013-05-03,1248.1683
14_28_2013-05-10,1244.757
14_28_2013-05-17,1329.7671
14_28_2013-05-24,1281.0305
14_28_2013-05-31,1223.5037
14_28_2013-06-07,1392.395
14_28_2013-06-14,1337.8529
14_28_2013-06-21,1290.9316
14_28_2013-06-28,1118.2516
14_28_2013-07-05,1046.3647
14_28_2013-07-12,1051.1403
14_28_2013-07-19,1030.9374
14_28_2013-07-26,979.3152
14_29_2012-11-02,10445.1
14_29_2012-11-09,11746.325
14_29_2012-11-16,11543.97
14_29_2012-11-23,11121.244
14_29_2012-11-30,11515.513
14_29_2012-12-07,15538.736
14_29_2012-12-14,20053.857
14_29_2012-12-21,27421.137
14_29_2012-12-28,9907.551
14_29_2013-01-04,8073.7686
14_29_2013-01-11,7784.058
14_29_2013-01-18,8002.171
14_29_2013-01-25,6569.756
14_29_2013-02-01,9270.858
14_29_2013-02-08,10871.423
14_29_2013-02-15,11432.684
14_29_2013-02-22,9381.559
14_29_2013-03-01,9452.126
14_29_2013-03-08,9371.934
14_29_2013-03-15,8943.228
14_29_2013-03-22,8438.132
14_29_2013-03-29,8683.828
14_29_2013-04-05,9586.775
14_29_2013-04-12,8491.312
14_29_2013-04-19,8271.844
14_29_2013-04-26,8015.7725
14_29_2013-05-03,9293.558
14_29_2013-05-10,9186.582
14_29_2013-05-17,9137.165
14_29_2013-05-24,9499.616
14_29_2013-05-31,10414.122
14_29_2013-06-07,10215.956
14_29_2013-06-14,9661.344
14_29_2013-06-21,9707.006
14_29_2013-06-28,9472.648
14_29_2013-07-05,10225.548
14_29_2013-07-12,9514.046
14_29_2013-07-19,9164.237
14_29_2013-07-26,8828.879
14_30_2012-11-02,5400.491
14_30_2012-11-09,5140.9165
14_30_2012-11-16,4966.087
14_30_2012-11-23,5003.7505
14_30_2012-11-30,4642.6587
14_30_2012-12-07,5439.0938
14_30_2012-12-14,5489.373
14_30_2012-12-21,6369.842
14_30_2012-12-28,4294.2124
14_30_2013-01-04,5143.0303
14_30_2013-01-11,4713.9956
14_30_2013-01-18,5105.168
14_30_2013-01-25,4177.482
14_30_2013-02-01,6289.0405
14_30_2013-02-08,7001.6455
14_30_2013-02-15,7390.8843
14_30_2013-02-22,6702.633
14_30_2013-03-01,7022.52
14_30_2013-03-08,7107.0093
14_30_2013-03-15,7100.4585
14_30_2013-03-22,6965.728
14_30_2013-03-29,7021.36
14_30_2013-04-05,7496.1567
14_30_2013-04-12,7032.307
14_30_2013-04-19,7064.5986
14_30_2013-04-26,6669.777
14_30_2013-05-03,7024.049
14_30_2013-05-10,7239.98
14_30_2013-05-17,7253.8867
14_30_2013-05-24,7644.3794
14_30_2013-05-31,8404.378
14_30_2013-06-07,7704.3413
14_30_2013-06-14,7449.159
14_30_2013-06-21,7729.3687
14_30_2013-06-28,7610.3467
14_30_2013-07-05,7841.023
14_30_2013-07-12,7029.235
14_30_2013-07-19,6957.896
14_30_2013-07-26,6561.5923
14_31_2012-11-02,3512.2927
14_31_2012-11-09,3588.6023
14_31_2012-11-16,3477.9949
14_31_2012-11-23,4530.8774
14_31_2012-11-30,4199.934
14_31_2012-12-07,7146.038
14_31_2012-12-14,7019.0527
14_31_2012-12-21,11323.534
14_31_2012-12-28,2997.469
14_31_2013-01-04,3083.441
14_31_2013-01-11,2469.755
14_31_2013-01-18,2568.1226
14_31_2013-01-25,2281.003
14_31_2013-02-01,3035.8743
14_31_2013-02-08,3109.6108
14_31_2013-02-15,3240.4072
14_31_2013-02-22,3066.1855
14_31_2013-03-01,3296.6602
14_31_2013-03-08,2973.7202
14_31_2013-03-15,2907.041
14_31_2013-03-22,2660.348
14_31_2013-03-29,2870.506
14_31_2013-04-05,2957.4412
14_31_2013-04-12,2772.0498
14_31_2013-04-19,2798.301
14_31_2013-04-26,2542.0
14_31_2013-05-03,2761.2356
14_31_2013-05-10,2819.6685
14_31_2013-05-17,2721.478
14_31_2013-05-24,2616.2803
14_31_2013-05-31,2663.613
14_31_2013-06-07,2795.3096
14_31_2013-06-14,2765.321
14_31_2013-06-21,2714.7063
14_31_2013-06-28,2663.6855
14_31_2013-07-05,3056.0312
14_31_2013-07-12,3474.254
14_31_2013-07-19,3948.5217
14_31_2013-07-26,4041.7097
14_32_2012-11-02,11093.559
14_32_2012-11-09,11372.587
14_32_2012-11-16,10995.006
14_32_2012-11-23,18773.307
14_32_2012-11-30,12655.464
14_32_2012-12-07,17945.535
14_32_2012-12-14,28633.338
14_32_2012-12-21,55308.39
14_32_2012-12-28,10210.903
14_32_2013-01-04,8474.189
14_32_2013-01-11,8616.162
14_32_2013-01-18,8301.135
14_32_2013-01-25,7762.1816
14_32_2013-02-01,13027.368
14_32_2013-02-08,16323.505
14_32_2013-02-15,18817.191
14_32_2013-02-22,12786.272
14_32_2013-03-01,12799.831
14_32_2013-03-08,12687.606
14_32_2013-03-15,11091.257
14_32_2013-03-22,10858.378
14_32_2013-03-29,11563.809
14_32_2013-04-05,13306.223
14_32_2013-04-12,12120.484
14_32_2013-04-19,11535.427
14_32_2013-04-26,11265.279
14_32_2013-05-03,13870.869
14_32_2013-05-10,14757.212
14_32_2013-05-17,13076.489
14_32_2013-05-24,12353.795
14_32_2013-05-31,13460.13
14_32_2013-06-07,14005.45
14_32_2013-06-14,14876.994
14_32_2013-06-21,14355.173
14_32_2013-06-28,11625.115
14_32_2013-07-05,12573.276
14_32_2013-07-12,11569.368
14_32_2013-07-19,11060.523
14_32_2013-07-26,10470.862
14_33_2012-11-02,10953.836
14_33_2012-11-09,8810.862
14_33_2012-11-16,8639.6455
14_33_2012-11-23,16924.531
14_33_2012-11-30,11947.454
14_33_2012-12-07,15262.377
14_33_2012-12-14,16386.611
14_33_2012-12-21,23733.24
14_33_2012-12-28,5062.5405
14_33_2013-01-04,4573.4263
14_33_2013-01-11,4507.47
14_33_2013-01-18,4913.1357
14_33_2013-01-25,4226.577
14_33_2013-02-01,7219.2866
14_33_2013-02-08,7848.3364
14_33_2013-02-15,8124.328
14_33_2013-02-22,8079.0063
14_33_2013-03-01,8342.028
14_33_2013-03-08,8433.892
14_33_2013-03-15,9299.213
14_33_2013-03-22,9169.555
14_33_2013-03-29,9750.458
14_33_2013-04-05,10859.979
14_33_2013-04-12,9183.008
14_33_2013-04-19,9858.926
14_33_2013-04-26,8680.203
14_33_2013-05-03,8403.425
14_33_2013-05-10,8057.225
14_33_2013-05-17,9022.83
14_33_2013-05-24,10262.712
14_33_2013-05-31,11141.44
14_33_2013-06-07,9509.916
14_33_2013-06-14,8854.548
14_33_2013-06-21,8602.399
14_33_2013-06-28,8534.173
14_33_2013-07-05,8031.8843
14_33_2013-07-12,7147.0537
14_33_2013-07-19,7250.465
14_33_2013-07-26,7129.8857
14_34_2012-11-02,23468.285
14_34_2012-11-09,22286.281
14_34_2012-11-16,21324.521
14_34_2012-11-23,23457.691
14_34_2012-11-30,20275.463
14_34_2012-12-07,24916.111
14_34_2012-12-14,26642.8
14_34_2012-12-21,32624.904
14_34_2012-12-28,17652.852
14_34_2013-01-04,15205.678
14_34_2013-01-11,15115.538
14_34_2013-01-18,15897.809
14_34_2013-01-25,14030.766
14_34_2013-02-01,18800.525
14_34_2013-02-08,19585.93
14_34_2013-02-15,20277.281
14_34_2013-02-22,21105.643
14_34_2013-03-01,22147.855
14_34_2013-03-08,24175.451
14_34_2013-03-15,25588.395
14_34_2013-03-22,26214.424
14_34_2013-03-29,26254.764
14_34_2013-04-05,28578.523
14_34_2013-04-12,27658.93
14_34_2013-04-19,28360.338
14_34_2013-04-26,26746.807
14_34_2013-05-03,27762.506
14_34_2013-05-10,27425.72
14_34_2013-05-17,28879.797
14_34_2013-05-24,32362.232
14_34_2013-05-31,33823.96
14_34_2013-06-07,31629.922
14_34_2013-06-14,30364.926
14_34_2013-06-21,30998.102
14_34_2013-06-28,29974.316
14_34_2013-07-05,29045.39
14_34_2013-07-12,25803.436
14_34_2013-07-19,24582.77
14_34_2013-07-26,22763.643
14_35_2012-11-02,3940.0605
14_35_2012-11-09,3764.2258
14_35_2012-11-16,4042.3403
14_35_2012-11-23,2497.4856
14_35_2012-11-30,4216.4053
14_35_2012-12-07,5105.561
14_35_2012-12-14,5568.9556
14_35_2012-12-21,6179.17
14_35_2012-12-28,2352.1118
14_35_2013-01-04,2076.763
14_35_2013-01-11,2119.9512
14_35_2013-01-18,2237.2307
14_35_2013-01-25,2038.2948
14_35_2013-02-01,3060.0164
14_35_2013-02-08,3301.7405
14_35_2013-02-15,4027.5154
14_35_2013-02-22,3405.6987
14_35_2013-03-01,3597.7625
14_35_2013-03-08,3857.377
14_35_2013-03-15,4179.165
14_35_2013-03-22,4189.722
14_35_2013-03-29,4429.6074
14_35_2013-04-05,4767.769
14_35_2013-04-12,4351.3394
14_35_2013-04-19,4523.505
14_35_2013-04-26,4331.509
14_35_2013-05-03,4752.159
14_35_2013-05-10,5350.127
14_35_2013-05-17,5018.1235
14_35_2013-05-24,5241.9414
14_35_2013-05-31,5132.3286
14_35_2013-06-07,5048.493
14_35_2013-06-14,4724.089
14_35_2013-06-21,4415.377
14_35_2013-06-28,4336.1235
14_35_2013-07-05,3680.7915
14_35_2013-07-12,3615.0933
14_35_2013-07-19,3405.0093
14_35_2013-07-26,3238.2126
14_36_2012-11-02,2455.6953
14_36_2012-11-09,2875.483
14_36_2012-11-16,2835.379
14_36_2012-11-23,2827.9214
14_36_2012-11-30,3186.3633
14_36_2012-12-07,3878.0237
14_36_2012-12-14,4197.711
14_36_2012-12-21,4354.342
14_36_2012-12-28,1652.5245
14_36_2013-01-04,1119.8596
14_36_2013-01-11,722.21027
14_36_2013-01-18,975.3264
14_36_2013-01-25,691.2276
14_36_2013-02-01,1430.7264
14_36_2013-02-08,2264.2708
14_36_2013-02-15,2693.6338
14_36_2013-02-22,2099.2488
14_36_2013-03-01,2040.0986
14_36_2013-03-08,2342.6267
14_36_2013-03-15,2868.5308
14_36_2013-03-22,2788.8354
14_36_2013-03-29,2783.3716
14_36_2013-04-05,4079.867
14_36_2013-04-12,3484.093
14_36_2013-04-19,3834.2944
14_36_2013-04-26,3591.33
14_36_2013-05-03,4442.526
14_36_2013-05-10,4686.201
14_36_2013-05-17,5847.9956
14_36_2013-05-24,8344.778
14_36_2013-05-31,9985.542
14_36_2013-06-07,7743.113
14_36_2013-06-14,6863.2773
14_36_2013-06-21,7438.594
14_36_2013-06-28,8014.824
14_36_2013-07-05,7575.322
14_36_2013-07-12,4713.8716
14_36_2013-07-19,2996.8113
14_36_2013-07-26,1616.9965
14_38_2012-11-02,108538.43
14_38_2012-11-09,104427.41
14_38_2012-11-16,99927.79
14_38_2012-11-23,91065.33
14_38_2012-11-30,108552.95
14_38_2012-12-07,105081.32
14_38_2012-12-14,100632.62
14_38_2012-12-21,98639.836
14_38_2012-12-28,94638.79
14_38_2013-01-04,116192.62
14_38_2013-01-11,105117.4
14_38_2013-01-18,103109.875
14_38_2013-01-25,102192.37
14_38_2013-02-01,110208.2
14_38_2013-02-08,106378.79
14_38_2013-02-15,110201.14
14_38_2013-02-22,107874.71
14_38_2013-03-01,115432.24
14_38_2013-03-08,113625.3
14_38_2013-03-15,107052.31
14_38_2013-03-22,109243.32
14_38_2013-03-29,115084.56
14_38_2013-04-05,114377.17
14_38_2013-04-12,107306.125
14_38_2013-04-19,108251.484
14_38_2013-04-26,106925.51
14_38_2013-05-03,115919.97
14_38_2013-05-10,108821.125
14_38_2013-05-17,107192.16
14_38_2013-05-24,104209.01
14_38_2013-05-31,101127.2
14_38_2013-06-07,104431.96
14_38_2013-06-14,100511.234
14_38_2013-06-21,96155.95
14_38_2013-06-28,101451.625
14_38_2013-07-05,98074.49
14_38_2013-07-12,100689.46
14_38_2013-07-19,97428.87
14_38_2013-07-26,98094.24
14_40_2012-11-02,71126.86
14_40_2012-11-09,72599.82
14_40_2012-11-16,68590.805
14_40_2012-11-23,67520.98
14_40_2012-11-30,70624.93
14_40_2012-12-07,70763.96
14_40_2012-12-14,70914.73
14_40_2012-12-21,76727.805
14_40_2012-12-28,62908.95
14_40_2013-01-04,75324.53
14_40_2013-01-11,71560.33
14_40_2013-01-18,72859.83
14_40_2013-01-25,68734.125
14_40_2013-02-01,76849.77
14_40_2013-02-08,74855.27
14_40_2013-02-15,75979.914
14_40_2013-02-22,76827.62
14_40_2013-03-01,78247.234
14_40_2013-03-08,77998.73
14_40_2013-03-15,75492.695
14_40_2013-03-22,75672.71
14_40_2013-03-29,76951.22
14_40_2013-04-05,77283.65
14_40_2013-04-12,74886.24
14_40_2013-04-19,76796.484
14_40_2013-04-26,74237.07
14_40_2013-05-03,77967.82
14_40_2013-05-10,73199.11
14_40_2013-05-17,74578.305
14_40_2013-05-24,74379.65
14_40_2013-05-31,73417.78
14_40_2013-06-07,72931.3
14_40_2013-06-14,71778.164
14_40_2013-06-21,68588.55
14_40_2013-06-28,72451.07
14_40_2013-07-05,69297.04
14_40_2013-07-12,68477.055
14_40_2013-07-19,67570.01
14_40_2013-07-26,66648.73
14_41_2012-11-02,3616.1497
14_41_2012-11-09,4885.625
14_41_2012-11-16,4229.5396
14_41_2012-11-23,5250.779
14_41_2012-11-30,5642.919
14_41_2012-12-07,8244.918
14_41_2012-12-14,9285.724
14_41_2012-12-21,16504.84
14_41_2012-12-28,2438.64
14_41_2013-01-04,4230.341
14_41_2013-01-11,3016.252
14_41_2013-01-18,3203.9436
14_41_2013-01-25,2033.1129
14_41_2013-02-01,2959.8171
14_41_2013-02-08,3189.1763
14_41_2013-02-15,3682.5342
14_41_2013-02-22,2739.5615
14_41_2013-03-01,2946.377
14_41_2013-03-08,3015.554
14_41_2013-03-15,3042.635
14_41_2013-03-22,2884.929
14_41_2013-03-29,3114.7612
14_41_2013-04-05,3252.4963
14_41_2013-04-12,3174.953
14_41_2013-04-19,3089.4075
14_41_2013-04-26,2590.0012
14_41_2013-05-03,3162.6912
14_41_2013-05-10,3236.0823
14_41_2013-05-17,3225.523
14_41_2013-05-24,2951.4084
14_41_2013-05-31,2526.256
14_41_2013-06-07,2730.1965
14_41_2013-06-14,3460.8005
14_41_2013-06-21,2883.4414
14_41_2013-06-28,2193.4453
14_41_2013-07-05,2123.251
14_41_2013-07-12,2454.5068
14_41_2013-07-19,2312.2722
14_41_2013-07-26,2309.9177
14_42_2012-11-02,7835.593
14_42_2012-11-09,8298.723
14_42_2012-11-16,7610.4277
14_42_2012-11-23,7995.2383
14_42_2012-11-30,7194.998
14_42_2012-12-07,7307.065
14_42_2012-12-14,6775.312
14_42_2012-12-21,8000.4663
14_42_2012-12-28,6486.799
14_42_2013-01-04,7160.3804
14_42_2013-01-11,6753.1865
14_42_2013-01-18,7030.2285
14_42_2013-01-25,6178.048
14_42_2013-02-01,7682.829
14_42_2013-02-08,8320.461
14_42_2013-02-15,8443.535
14_42_2013-02-22,8860.981
14_42_2013-03-01,8946.419
14_42_2013-03-08,8917.375
14_42_2013-03-15,9069.002
14_42_2013-03-22,8844.33
14_42_2013-03-29,8942.339
14_42_2013-04-05,9271.459
14_42_2013-04-12,8850.211
14_42_2013-04-19,8842.161
14_42_2013-04-26,8245.305
14_42_2013-05-03,8519.763
14_42_2013-05-10,8067.3013
14_42_2013-05-17,8055.409
14_42_2013-05-24,7950.801
14_42_2013-05-31,7976.372
14_42_2013-06-07,8037.25
14_42_2013-06-14,7847.274
14_42_2013-06-21,8005.259
14_42_2013-06-28,8246.732
14_42_2013-07-05,8230.05
14_42_2013-07-12,7809.0264
14_42_2013-07-19,7822.2534
14_42_2013-07-26,7814.167
14_43_2012-12-07,26.30595
14_44_2012-11-02,5498.71
14_44_2012-11-09,5506.7
14_44_2012-11-16,5457.4067
14_44_2012-11-23,7044.5654
14_44_2012-11-30,6530.053
14_44_2012-12-07,7688.023
14_44_2012-12-14,8260.463
14_44_2012-12-21,9962.601
14_44_2012-12-28,5487.037
14_44_2013-01-04,4286.3687
14_44_2013-01-11,4420.296
14_44_2013-01-18,4773.008
14_44_2013-01-25,4510.456
14_44_2013-02-01,4826.3047
14_44_2013-02-08,4984.4478
14_44_2013-02-15,5369.896
14_44_2013-02-22,4887.9043
14_44_2013-03-01,5017.398
14_44_2013-03-08,5031.5874
14_44_2013-03-15,5179.521
14_44_2013-03-22,4800.8086
14_44_2013-03-29,5057.4814
14_44_2013-04-05,5130.168
14_44_2013-04-12,4978.18
14_44_2013-04-19,4872.9185
14_44_2013-04-26,4719.6206
14_44_2013-05-03,4982.95
14_44_2013-05-10,5131.349
14_44_2013-05-17,5193.421
14_44_2013-05-24,5181.8657
14_44_2013-05-31,5307.375
14_44_2013-06-07,5314.671
14_44_2013-06-14,5433.068
14_44_2013-06-21,5339.4116
14_44_2013-06-28,5149.411
14_44_2013-07-05,4709.684
14_44_2013-07-12,4780.431
14_44_2013-07-19,4769.5107
14_44_2013-07-26,4679.2983
14_46_2012-11-02,25788.867
14_46_2012-11-09,30957.28
14_46_2012-11-16,30177.502
14_46_2012-11-23,36458.76
14_46_2012-11-30,34113.58
14_46_2012-12-07,39583.984
14_46_2012-12-14,46130.125
14_46_2012-12-21,74402.086
14_46_2012-12-28,30091.88
14_46_2013-01-04,28063.777
14_46_2013-01-11,27189.926
14_46_2013-01-18,28563.002
14_46_2013-01-25,25694.15
14_46_2013-02-01,31495.627
14_46_2013-02-08,30676.705
14_46_2013-02-15,32039.385
14_46_2013-02-22,31578.127
14_46_2013-03-01,33203.277
14_46_2013-03-08,32687.742
14_46_2013-03-15,32311.254
14_46_2013-03-22,32214.33
14_46_2013-03-29,33691.008
14_46_2013-04-05,34864.14
14_46_2013-04-12,32779.645
14_46_2013-04-19,35742.504
14_46_2013-04-26,32964.434
14_46_2013-05-03,35939.477
14_46_2013-05-10,34022.957
14_46_2013-05-17,35639.37
14_46_2013-05-24,37743.895
14_46_2013-05-31,39390.496
14_46_2013-06-07,39546.77
14_46_2013-06-14,38118.664
14_46_2013-06-21,37949.35
14_46_2013-06-28,39106.92
14_46_2013-07-05,37812.293
14_46_2013-07-12,35766.12
14_46_2013-07-19,34551.754
14_46_2013-07-26,31970.402
14_47_2013-01-04,23.384495
14_47_2013-02-15,28.33741
14_47_2013-03-01,25.956781
14_49_2012-11-02,13182.774
14_49_2012-11-09,11574.255
14_49_2012-11-16,10738.664
14_49_2012-11-23,7483.633
14_49_2012-11-30,10266.865
14_49_2012-12-07,11189.679
14_49_2012-12-14,10003.655
14_49_2012-12-21,10225.815
14_49_2012-12-28,7377.7593
14_49_2013-01-04,9865.248
14_49_2013-01-11,11478.411
14_49_2013-01-18,12503.759
14_49_2013-01-25,11432.712
14_49_2013-02-01,11266.856
14_49_2013-02-08,11624.844
14_49_2013-02-15,12829.442
14_49_2013-02-22,13448.288
14_49_2013-03-01,13461.043
14_49_2013-03-08,13619.315
14_49_2013-03-15,12800.7705
14_49_2013-03-22,12801.694
14_49_2013-03-29,13148.016
14_49_2013-04-05,13650.027
14_49_2013-04-12,12747.474
14_49_2013-04-19,12529.064
14_49_2013-04-26,11266.3545
14_49_2013-05-03,12518.445
14_49_2013-05-10,12699.433
14_49_2013-05-17,12676.907
14_49_2013-05-24,12635.627
14_49_2013-05-31,11660.326
14_49_2013-06-07,13544.027
14_49_2013-06-14,13604.155
14_49_2013-06-21,12984.034
14_49_2013-06-28,12767.12
14_49_2013-07-05,11238.109
14_49_2013-07-12,12947.912
14_49_2013-07-19,11933.901
14_49_2013-07-26,11030.998
14_50_2012-11-02,2282.1604
14_50_2012-11-09,2109.7104
14_50_2012-11-16,1958.602
